1.000000000000000000e+00 8.150714285714285552e+02 2.235714285714285765e+01 0.000000000000000000e+00
2.000000000000000000e+00 1.678571428571428669e+03 1.865000000000000000e+03 0.000000000000000000e+00
3.000000000000000000e+00 2.647642857142857338e+03 2.635142857142857338e+03 2.312714285714285779e+03
4.000000000000000000e+00 2.360535714285714221e+03 1.857428571428571331e+03 3.714857142857142662e+03
5.000000000000000000e+00 1.756357142857142890e+03 1.885357142857142890e+03 1.967142857142857224e+02
6.000000000000000000e+00 1.723607142857142890e+03 1.846714285714285779e+03 0.000000000000000000e+00
7.000000000000000000e+00 1.714321428571428669e+03 1.836785714285714221e+03 0.000000000000000000e+00
8.000000000000000000e+00 1.722714285714285779e+03 1.845785714285714221e+03 0.000000000000000000e+00
9.000000000000000000e+00 1.953250000000000000e+03 2.287571428571428442e+03 2.462000000000000000e+03
1.000000000000000000e+01 1.699321428571428669e+03 1.908071428571428669e+03 3.726714285714285779e+03
1.100000000000000000e+01 1.505000000000000000e+03 1.565785714285714221e+03 3.131571428571428442e+03
1.200000000000000000e+01 2.186321428571428442e+03 2.410000000000000000e+03 2.334857142857142662e+03
1.300000000000000000e+01 2.823714285714285779e+03 3.092642857142857338e+03 3.762285714285714221e+03
1.400000000000000000e+01 3.443071428571428442e+03 3.756000000000000000e+03 3.756000000000000000e+03
1.500000000000000000e+01 3.360000000000000000e+03 3.586571428571428442e+03 3.760000000000000000e+03
1.600000000000000000e+01 2.042285714285714221e+03 2.154857142857142662e+03 3.745285714285714221e+03
1.700000000000000000e+01 1.670250000000000000e+03 1.711000000000000000e+03 3.422000000000000000e+03
1.800000000000000000e+01 8.111428571428571104e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 3.480357142857142776e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.712500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 6.721428571428570820e+01 1.344285714285714164e+02 0.000000000000000000e+00
2.300000000000000000e+01 9.339285714285714448e+02 1.867857142857142890e+03 0.000000000000000000e+00
2.400000000000000000e+01 1.678964285714285779e+03 2.018285714285714221e+03 3.877142857142857224e+02
2.500000000000000000e+01 2.465500000000000000e+03 3.256642857142857338e+03 2.327285714285714221e+03
2.600000000000000000e+01 3.040428571428571558e+03 3.372785714285714221e+03 2.648000000000000000e+03
2.700000000000000000e+01 3.416928571428571558e+03 3.796571428571428442e+03 3.726714285714285779e+03
2.800000000000000000e+01 3.631357142857142662e+03 4.034714285714285779e+03 4.034714285714285779e+03
2.900000000000000000e+01 3.510714285714285779e+03 3.900857142857142662e+03 3.900857142857142662e+03
3.000000000000000000e+01 3.483857142857142662e+03 3.871142857142857338e+03 3.871142857142857338e+03
3.100000000000000000e+01 3.371928571428571558e+03 3.581571428571428442e+03 3.953142857142857338e+03
3.200000000000000000e+01 3.498285714285714221e+03 3.887142857142857338e+03 3.887142857142857338e+03
3.300000000000000000e+01 3.492071428571428442e+03 3.880285714285714221e+03 3.880285714285714221e+03
3.400000000000000000e+01 3.525000000000000000e+03 3.916857142857142662e+03 3.916857142857142662e+03
3.500000000000000000e+01 3.494714285714285779e+03 3.883142857142857338e+03 3.883142857142857338e+03
3.600000000000000000e+01 3.360571428571428442e+03 3.734000000000000000e+03 3.734000000000000000e+03
3.700000000000000000e+01 3.411928571428571558e+03 3.791142857142857338e+03 3.791142857142857338e+03
3.800000000000000000e+01 3.537285714285714221e+03 3.930285714285714221e+03 3.930285714285714221e+03
3.900000000000000000e+01 3.336000000000000000e+03 3.706714285714285779e+03 3.880714285714285779e+03
4.000000000000000000e+01 3.400142857142857338e+03 3.778071428571428442e+03 3.881285714285714221e+03
4.100000000000000000e+01 3.458714285714285779e+03 3.843000000000000000e+03 3.843000000000000000e+03
4.200000000000000000e+01 3.451214285714285779e+03 3.834714285714285779e+03 3.834714285714285779e+03
4.300000000000000000e+01 3.432500000000000000e+03 3.814000000000000000e+03 3.814000000000000000e+03
4.400000000000000000e+01 3.169714285714285779e+03 3.521857142857142662e+03 3.231857142857142662e+03
4.500000000000000000e+01 3.401857142857142662e+03 3.779714285714285779e+03 3.779714285714285779e+03
4.600000000000000000e+01 3.373071428571428442e+03 3.747714285714285779e+03 3.747714285714285779e+03
4.700000000000000000e+01 3.370857142857142662e+03 3.745428571428571558e+03 3.745428571428571558e+03
4.800000000000000000e+01 3.018785714285714221e+03 3.354285714285714221e+03 3.731000000000000000e+03
4.900000000000000000e+01 3.210214285714285779e+03 3.567071428571428442e+03 3.721714285714285779e+03
5.000000000000000000e+01 1.775357142857142890e+03 2.011642857142857110e+03 3.671000000000000000e+03
5.100000000000000000e+01 1.867214285714285779e+03 2.074571428571428442e+03 3.678285714285714221e+03
5.200000000000000000e+01 1.722214285714285779e+03 2.005928571428571331e+03 3.639428571428571558e+03
5.300000000000000000e+01 1.994857142857142890e+03 2.518642857142857338e+03 3.135000000000000000e+03
5.400000000000000000e+01 2.529357142857142662e+03 3.585357142857142662e+03 3.683571428571428442e+03
5.500000000000000000e+01 2.587964285714285779e+03 3.697142857142857338e+03 3.697142857142857338e+03
5.600000000000000000e+01 1.917750000000000000e+03 2.378142857142857338e+03 3.643571428571428442e+03
5.700000000000000000e+01 1.566964285714285779e+03 1.842714285714285779e+03 3.685428571428571558e+03
5.800000000000000000e+01 2.169464285714285779e+03 1.830071428571428669e+03 3.660142857142857338e+03
5.900000000000000000e+01 2.372892857142857338e+03 1.825357142857142890e+03 3.650714285714285779e+03
6.000000000000000000e+01 2.411071428571428442e+03 2.341428571428571558e+03 3.628000000000000000e+03
6.100000000000000000e+01 3.281857142857142662e+03 3.646571428571428442e+03 3.646571428571428442e+03
6.200000000000000000e+01 2.211178571428571558e+03 2.368928571428571558e+03 3.600857142857142662e+03
6.300000000000000000e+01 1.616750000000000000e+03 1.796285714285714221e+03 2.888142857142857338e+03
6.400000000000000000e+01 1.626464285714285779e+03 1.807142857142857110e+03 3.614285714285714221e+03
6.500000000000000000e+01 1.921607142857142890e+03 2.129928571428571558e+03 6.950000000000000000e+02
6.600000000000000000e+01 1.739321428571428669e+03 1.932642857142857110e+03 0.000000000000000000e+00
6.700000000000000000e+01 1.733678571428571331e+03 1.926428571428571331e+03 0.000000000000000000e+00
6.800000000000000000e+01 1.795250000000000000e+03 2.060571428571428442e+03 2.961428571428571672e+02
6.900000000000000000e+01 2.652642857142857338e+03 3.744071428571428442e+03 3.584857142857142662e+03
7.000000000000000000e+01 1.869857142857142890e+03 2.183428571428571558e+03 4.762857142857142776e+02
7.100000000000000000e+01 1.704464285714285779e+03 1.893785714285714221e+03 0.000000000000000000e+00
7.200000000000000000e+01 1.784000000000000000e+03 1.909785714285714221e+03 7.934285714285714448e+02
7.300000000000000000e+01 2.732964285714285779e+03 3.833571428571428442e+03 3.833571428571428442e+03
7.400000000000000000e+01 2.489785714285714221e+03 2.178500000000000000e+03 7.774285714285714448e+02
7.500000000000000000e+01 2.841714285714285779e+03 3.306571428571428442e+03 2.981571428571428442e+03
7.600000000000000000e+01 3.146714285714285779e+03 3.747000000000000000e+03 3.747000000000000000e+03
7.700000000000000000e+01 3.366642857142857338e+03 3.740857142857142662e+03 3.740857142857142662e+03
7.800000000000000000e+01 2.497285714285714221e+03 2.617285714285714221e+03 2.001857142857142890e+03
7.900000000000000000e+01 2.356178571428571558e+03 2.901928571428571558e+03 2.170285714285714221e+03
8.000000000000000000e+01 3.099357142857142662e+03 3.317142857142857338e+03 3.602428571428571558e+03
8.100000000000000000e+01 3.247714285714285779e+03 3.608714285714285779e+03 3.608714285714285779e+03
8.200000000000000000e+01 1.688821428571428669e+03 1.876428571428571331e+03 1.502857142857142776e+02
8.300000000000000000e+01 1.651000000000000000e+03 1.744857142857142890e+03 0.000000000000000000e+00
8.400000000000000000e+01 2.299607142857142662e+03 1.768928571428571331e+03 0.000000000000000000e+00
8.500000000000000000e+01 2.318285714285714221e+03 1.783285714285714221e+03 0.000000000000000000e+00
8.600000000000000000e+01 2.318785714285714221e+03 1.783714285714285779e+03 0.000000000000000000e+00
8.700000000000000000e+01 2.342285714285714221e+03 1.855071428571428669e+03 3.470000000000000000e+02
8.800000000000000000e+01 1.936964285714285779e+03 2.080214285714285779e+03 1.347285714285714221e+03
8.900000000000000000e+01 3.158357142857142662e+03 3.482571428571428442e+03 3.196428571428571558e+03
9.000000000000000000e+01 3.348214285714285779e+03 3.720285714285714221e+03 3.720285714285714221e+03
9.100000000000000000e+01 2.228750000000000000e+03 2.067571428571428442e+03 2.494285714285714164e+02
9.200000000000000000e+01 1.902892857142857110e+03 1.982428571428571331e+03 0.000000000000000000e+00
9.300000000000000000e+01 1.686821428571428669e+03 1.874214285714285779e+03 0.000000000000000000e+00
9.400000000000000000e+01 1.690392857142857110e+03 1.878214285714285779e+03 0.000000000000000000e+00
9.500000000000000000e+01 1.568571428571428669e+03 1.601285714285714221e+03 0.000000000000000000e+00
9.600000000000000000e+01 1.758500000000000000e+03 1.953857142857142890e+03 0.000000000000000000e+00
9.700000000000000000e+01 1.668928571428571331e+03 1.913714285714285779e+03 0.000000000000000000e+00
9.800000000000000000e+01 1.586000000000000000e+03 1.797142857142857110e+03 6.242857142857143344e+02
9.900000000000000000e+01 1.736892857142857110e+03 1.929857142857142890e+03 0.000000000000000000e+00
1.000000000000000000e+02 1.671142857142857110e+03 1.945357142857142890e+03 0.000000000000000000e+00
1.010000000000000000e+02 2.042535714285714221e+03 1.902357142857142890e+03 0.000000000000000000e+00
1.020000000000000000e+02 1.728392857142857110e+03 1.920428571428571331e+03 0.000000000000000000e+00
1.030000000000000000e+02 1.703535714285714221e+03 1.892714285714285779e+03 0.000000000000000000e+00
1.040000000000000000e+02 2.401428571428571558e+03 2.073714285714285779e+03 3.442857142857142776e+02
1.050000000000000000e+02 2.009535714285714221e+03 2.357714285714285779e+03 1.472857142857142890e+03
1.060000000000000000e+02 2.256285714285714221e+03 2.755571428571428442e+03 1.118857142857142890e+03
1.070000000000000000e+02 2.916821428571428442e+03 3.948785714285714221e+03 3.185000000000000000e+03
1.080000000000000000e+02 2.534642857142857338e+03 4.025142857142857338e+03 4.025142857142857338e+03
1.090000000000000000e+02 3.420642857142857338e+03 3.917285714285714221e+03 3.773857142857142662e+03
1.100000000000000000e+02 2.474035714285714221e+03 2.002714285714285779e+03 0.000000000000000000e+00
1.110000000000000000e+02 2.543428571428571558e+03 1.956428571428571331e+03 0.000000000000000000e+00
1.120000000000000000e+02 2.650785714285714221e+03 2.039142857142857110e+03 0.000000000000000000e+00
1.130000000000000000e+02 1.904642857142857110e+03 1.570928571428571331e+03 2.428571428571428612e+02
1.140000000000000000e+02 2.806821428571428442e+03 2.291500000000000000e+03 4.302857142857142776e+02
1.150000000000000000e+02 2.018607142857142890e+03 1.986000000000000000e+03 4.228571428571428328e+02
1.160000000000000000e+02 2.003785714285714221e+03 2.236642857142857338e+03 3.227142857142857224e+02
1.170000000000000000e+02 1.908178571428571331e+03 2.051142857142857338e+03 0.000000000000000000e+00
1.180000000000000000e+02 1.910500000000000000e+03 2.089928571428571558e+03 0.000000000000000000e+00
1.190000000000000000e+02 3.193428571428571558e+03 3.276642857142857338e+03 2.361142857142857338e+03
1.200000000000000000e+02 1.918107142857142890e+03 2.131142857142857338e+03 0.000000000000000000e+00
1.210000000000000000e+02 1.989785714285714221e+03 2.160142857142857338e+03 2.281428571428571388e+02
1.220000000000000000e+02 3.246321428571428442e+03 3.425357142857142662e+03 3.834142857142857338e+03
1.230000000000000000e+02 3.434571428571428442e+03 3.661285714285714221e+03 3.313000000000000000e+03
1.240000000000000000e+02 3.345785714285714221e+03 3.717571428571428442e+03 3.717571428571428442e+03
1.250000000000000000e+02 3.357214285714285779e+03 3.730285714285714221e+03 3.730285714285714221e+03
1.260000000000000000e+02 3.369714285714285779e+03 3.744142857142857338e+03 3.744142857142857338e+03
1.270000000000000000e+02 3.190857142857142662e+03 3.545428571428571558e+03 3.545428571428571558e+03
1.280000000000000000e+02 3.167428571428571558e+03 3.519428571428571558e+03 3.519428571428571558e+03
1.290000000000000000e+02 3.353178571428571558e+03 3.885857142857142662e+03 3.885857142857142662e+03
1.300000000000000000e+02 3.022392857142857338e+03 3.638214285714285779e+03 3.552857142857142662e+03
1.310000000000000000e+02 2.858428571428571558e+03 2.850142857142857338e+03 2.887714285714285779e+03
1.320000000000000000e+02 3.379214285714285779e+03 3.754714285714285779e+03 3.754714285714285779e+03
1.330000000000000000e+02 3.196571428571428442e+03 3.551714285714285779e+03 3.551714285714285779e+03
1.340000000000000000e+02 3.315642857142857338e+03 3.703714285714285779e+03 3.703714285714285779e+03
1.350000000000000000e+02 2.709821428571428442e+03 3.610428571428571558e+03 3.610428571428571558e+03
